RecordingTimestamp	GazePointX (ADCSpx)	GazePointY (ADCSpx)	IRMarkerID	
180067	288	287	11, 14, 15, 17, 18, 29	
180100	283	307	11, 14, 15, 18, 29	
180133				
180167	285	308	11, 14, 15, 17, 18, 29	
180200	288	307	11, 14, 15, 18, 29	
180233	286	305	11, 14, 15, 18, 29	
180267				
180300	287	304	11, 14, 15, 18, 29	
180333	286	303	11, 14, 15, 18, 29	
180367	285	303	11, 14, 15, 17, 18, 29	
180400				
180433	285	304	11, 14, 15, 18, 29	
180467	285	304	11, 14, 15, 17, 18, 29	
180500	285	304	11, 14, 15, 18, 29	
180533	284	304	11, 14, 15, 18, 29	
180567	283	305	11, 14, 15, 17, 18, 29	
180600	284	304	11, 14, 15, 18, 29	
180633	284	305	11, 14, 15, 18, 29	
180667	283	304	11, 14, 15, 17, 18, 29	
180700	284	305	11, 14, 15, 18, 29	
180733	283	305	11, 14, 15, 18, 29	
180767	282	305	11, 14, 15, 17, 18, 29	
180800	284	306	11, 14, 15, 18, 29	
180833	283	306	11, 14, 15, 18, 29	
180867	282	306	11, 14, 15, 17, 18, 29	
180900	282	306	11, 14, 15, 18, 29	
180933	282	304	11, 14, 15, 18, 29	
180967	282	304	11, 14, 15, 17, 18, 29	
181000	282	304	11, 14, 15, 18, 29	
181033	282	304	11, 14, 15, 18, 29	
181067	282	303	11, 14, 15, 17, 18, 29	
181100	284	305	11, 14, 15, 18, 29	
181133	282	304	11, 14, 15, 18, 29	
181167	282	304	11, 14, 15, 17, 18, 29	
181200	281	303	11, 14, 15, 18, 29	
181233	282	303	11, 14, 15, 18, 29	
181267	283	303	11, 14, 15, 17, 18, 29	
181300	283	304	11, 14, 15, 18, 29	
181333	283	303	11, 14, 15, 18, 29	
181367	283	304	11, 14, 15, 17, 18, 29	
181400	283	304	11, 14, 15, 18, 29	
181433	283	304	11, 14, 15, 18, 29	
181467	281	303	11, 14, 15, 17, 18, 29	
181500	283	304	11, 14, 15, 18, 29	
181533	281	304	11, 14, 15, 18, 29	
181567	282	303	11, 14, 15, 17, 18, 29	
181600	282	305	11, 14, 15, 18, 29	
181633	283	304	11, 14, 15, 18, 29	
181667	282	306	11, 14, 15, 17, 18, 29	
181700	321	190	11, 14, 15, 18, 29	
181733	314	172	11, 14, 15, 18, 29	
181767	316	177	11, 14, 15, 17, 18, 29	
181800	318	179	11, 14, 15, 18, 29	
181833	318	180	11, 14, 15, 18, 29	
181867	317	180	11, 14, 15, 17, 18, 29	
181900	318	183	11, 14, 15, 18, 29	
181933	323	197	11, 14, 15, 18, 29	
181967	319	193	11, 14, 15, 17, 18, 29	
182000	320	194	11, 14, 15, 18, 29	
182033	324	197	11, 14, 15, 18, 29	
182067	323	196	11, 14, 15, 17, 18, 29	
182100	323	196	11, 14, 15, 18, 29	
182133	326	193	11, 14, 15, 18, 29	
182167	305	267	11, 14, 15, 17, 18, 29	
182200	303	267	11, 14, 15, 18, 29	
182233	303	268	11, 14, 15, 18, 29	
182267	302	268	11, 14, 15, 17, 18, 29	
182300	305	271	11, 14, 15, 18, 29	
182333	303	270	11, 14, 15, 18, 29	
182367	303	271	11, 14, 15, 17, 18, 29	
182400	304	272	11, 14, 15, 18, 29	
182433	304	271	11, 14, 15, 18, 29	
182467	305	272	11, 14, 15, 17, 18, 29	
182500	306	273	11, 14, 15, 18, 29	
182533	307	273	11, 14, 15, 18, 29	
182567	281	299	11, 14, 15, 18, 29	
182600	285	294	11, 14, 15, 17, 18, 29	
182633	284	293	11, 14, 15, 18, 29	
182667	286	294	11, 14, 15, 18, 29	
182700	287	294	11, 14, 15, 17, 18, 29	
182733	286	293	11, 14, 15, 18, 29	
182767	285	294	11, 14, 15, 18, 29	
182800	286	293	11, 14, 15, 17, 18, 29	
182833	287	293	11, 14, 15, 18, 29	
182867	286	295	11, 14, 15, 18, 29	
182900	288	296	11, 14, 15, 17, 18, 29	
182933	287	296	11, 14, 15, 18, 29	
182967	287	296	11, 14, 15, 18, 29	
183000	287	295	11, 14, 15, 17, 18, 29	
183033	288	296	11, 14, 15, 18, 29	
183067	287	296	11, 14, 15, 18, 29	
183100	286	297	11, 14, 15, 17, 18, 29	
183133	296	265	11, 14, 15, 18, 29	
183167	296	265	11, 14, 15, 18, 29	
183200	296	264	11, 14, 15, 17, 18, 29	
183233	295	264	11, 14, 15, 18, 29	
183267	295	265	11, 14, 15, 18, 29	
183300	296	266	11, 14, 15, 17, 18, 29	
183333	295	266	11, 14, 15, 18, 29	
183367	296	267	11, 14, 15, 18, 29	
183400	297	267	11, 14, 15, 18, 29	
183433	297	268	11, 14, 15, 17, 18, 29	
183467	298	269	11, 14, 15, 18, 29	
183500	299	270	11, 14, 15, 18, 29	
183533	299	269	11, 14, 15, 17, 18, 29	
183567	300	270	11, 14, 15, 18, 29	
183600	301	270	11, 14, 15, 18, 29	
183633	299	269	11, 14, 15, 17, 18, 29	
183667	300	269	11, 14, 15, 18, 29	
183700	299	270	11, 14, 15, 18, 29	
183733	300	270	11, 14, 15, 17, 18, 29	
183767	300	271	11, 14, 15, 18, 29	
183800	301	272	11, 14, 15, 18, 29	
183833	308	280	11, 14, 15, 17, 18, 29	
183867	306	280	11, 14, 15, 18, 29	
183900	306	278	11, 14, 15, 18, 29	
183933	309	279	11, 14, 15, 17, 18, 29	
183967	307	279	11, 14, 15, 18, 29	
184000	307	280	11, 14, 15, 18, 29	
184033	308	280	11, 14, 15, 17, 18, 29	
184067	307	280	11, 14, 15, 18, 29	
184100	307	281	11, 14, 15, 18, 29	
184133	307	280	11, 14, 15, 17, 18, 29	
184167	309	281	11, 14, 15, 18, 29	
184200	309	281	11, 14, 15, 18, 29	
184233	308	280	11, 14, 15, 18, 29	
184267	306	279	11, 14, 15, 17, 18, 29	
184300	307	279	11, 14, 15, 18, 29	
184333	306	278	11, 14, 15, 18, 29	
184367	306	278	11, 14, 15, 17, 18, 29	
184400	304	277	11, 14, 15, 18, 29	
184433	302	282	11, 14, 15, 18, 29	
184467	303	277	11, 14, 15, 17, 18, 29	
184500	302	276	11, 14, 15, 18, 29	
184533	304	278	11, 14, 15, 18, 29	
184567	303	277	11, 14, 15, 17, 18, 29	
184600	305	278	11, 14, 15, 18, 29	
184633	304	278	11, 14, 15, 18, 29	
184667	304	277	11, 14, 15, 17, 18, 29	
184700	306	278	11, 14, 15, 18, 29	
184733	305	277	11, 14, 15, 18, 29	
184767	305	277	11, 14, 15, 17, 18, 29	
184800	305	281	11, 14, 15, 18, 29	
184833	303	280	11, 14, 15, 18, 29	
184867	294	279	11, 14, 15, 17, 18, 29	
184900	269	386	11, 14, 15, 18, 29	
184933			11, 14, 15, 18, 29	
184967			11, 14, 15, 17, 18, 29	
185000			11, 14, 15, 18, 29	
185033	267	357	11, 14, 15, 18, 29	
185067				
185100	285	274	11, 14, 15, 18, 29	
185133	289	276	11, 14, 15, 18, 29	
185167	295	277	11, 14, 15, 17, 18, 29	
185200	295	276	11, 14, 15, 18, 29	
185233	299	276	11, 14, 15, 18, 29	
185267	301	325	11, 14, 15, 17, 18, 29	
185300	296	315	11, 14, 15, 18, 29	
185333	297	317	11, 14, 15, 18, 29	
185367	296	316	11, 14, 15, 17, 18, 29	
185400	295	317	11, 14, 15, 18, 29	
185433	296	317	11, 14, 15, 18, 29	
185467	295	317	11, 14, 15, 17, 18, 29	
185500	296	318	11, 14, 15, 18, 29	
185533	297	317	11, 14, 15, 18, 29	
185567	297	318	11, 14, 15, 17, 18, 29	
185600	295	316	11, 14, 15, 18, 29	
185633	296	316	11, 14, 15, 18, 29	
185667	295	318	11, 14, 15, 17, 18, 29	
185700	296	318	11, 14, 15, 18, 29	
185733	296	317	11, 14, 15, 18, 29	
185767	298	315	11, 14, 15, 17, 18, 29	
185800	299	317	11, 14, 15, 18, 29	
185833	298	316	11, 14, 15, 18, 29	
185867	297	315	11, 14, 15, 18, 29	
185900	298	315	11, 14, 15, 17, 18, 29	
185933	297	315	11, 14, 15, 18, 29	
185967	296	316	11, 14, 15, 18, 29	
186000	297	316	11, 14, 15, 17, 18, 29	
186033	297	314	11, 14, 15, 18, 29	
186067	296	315	11, 14, 15, 18, 29	
186100	298	314	11, 14, 15, 17, 18, 29	
186133	301	316	11, 14, 15, 18, 29	
186167	302	316	11, 14, 15, 18, 29	
186200	307	322	11, 14, 15, 17, 18, 29	
186233	285	197	11, 14, 15, 18, 29	
186267	270	178	11, 14, 15, 18, 29	
186300	272	178	11, 14, 15, 17, 18, 29	
186333	275	180	11, 14, 15, 18, 29	
186367	274	179	11, 14, 15, 18, 29	
186400	276	181	11, 14, 15, 17, 18, 29	
186433	275	180	11, 14, 15, 18, 29	
186467	275	181	11, 14, 15, 18, 29	
186500	277	183	11, 14, 15, 17, 18, 29	
186533	276	183	11, 14, 15, 18, 29	
186567	277	185	11, 14, 15, 18, 29	
186600	276	185	11, 14, 15, 17, 18, 29	
186633	278	187	11, 14, 15, 18, 29	
186667	277	187	11, 14, 15, 18, 29	
186700	278	187	11, 14, 15, 17, 18, 29	
186733	278	188	11, 14, 15, 18, 29	
186767	277	190	11, 14, 15, 18, 29	
186800	283	198	11, 14, 15, 17, 18, 29	
186833	282	197	11, 14, 15, 18, 29	
186867	282	197	11, 14, 15, 18, 29	
186900	282	196	11, 14, 15, 17, 18, 29	
186933	284	197	11, 14, 15, 18, 29	
186967	281	195	11, 14, 15, 18, 29	
187000	290	205	11, 14, 15, 17, 18, 29	
187033	281	238	11, 14, 15, 18, 29	
187067	279	237	11, 14, 15, 18, 29	
187100	278	237	11, 14, 15, 18, 29	
187133	282	238	11, 14, 15, 17, 18, 29	
187167	283	238	11, 14, 15, 18, 29	
187200	283	239	11, 14, 15, 18, 29	
187233	283	239	11, 14, 15, 17, 18, 29	
187267	278	239	11, 14, 15, 18, 29	
187300			11, 14, 15, 18, 29	
187333			11, 14, 15, 17, 18, 29	
187367			11, 14, 15, 18, 29	
187400	227	295	11, 14, 15, 18, 29	
187433	275	175	11, 14, 15, 17, 18, 29	
187467	280	174	11, 14, 15, 18, 29	
187500	283	174	11, 14, 15, 18, 29	
187533	286	173	11, 14, 15, 17, 18, 29	
187567	289	173	11, 14, 15, 18, 29	
187600	289	174	11, 14, 15, 18, 29	
187633	286	172	11, 14, 15, 17, 18, 29	
187667	372	191	11, 14, 15, 18, 29	
187700	359	188	11, 14, 15, 18, 29	
187733	360	188	11, 14, 15, 17, 18, 29	
187767	363	190	11, 14, 15, 18, 29	
187800	360	188	11, 14, 15, 18, 29	
187833	360	189	11, 14, 15, 17, 18, 29	
187867	359	189	11, 14, 15, 18, 29	
187900	446	197	11, 14, 15, 18, 29	
187933	473	186	11, 14, 15, 17, 18, 29	
187967	473	187	11, 14, 15, 18, 29	
188000	475	189	11, 14, 15, 18, 29	
188033	476	190	11, 14, 15, 17, 18, 29	
188067	479	192	11, 14, 15, 18, 29	
188100	435	179	11, 14, 15, 18, 29	
188133	358	186	11, 14, 15, 18, 29	
188167	305	164	11, 14, 15, 17, 18, 29	
188200	306	165	11, 14, 15, 18, 29	
188233	307	166	11, 14, 15, 18, 29	
188267	306	166	11, 14, 15, 17, 18, 29	
188300	309	168	11, 14, 15, 18, 29	
188333	309	168	11, 14, 15, 18, 29	
188367	309	169	11, 14, 15, 17, 18, 29	
188400	309	169	11, 14, 15, 18, 29	
188433	309	169	11, 14, 15, 18, 29	
188467	358	186	11, 14, 15, 17, 18, 29	
188500	382	187	11, 14, 15, 18, 29	
188533	385	189	11, 14, 15, 18, 29	
188567	384	189	11, 14, 15, 17, 18, 29	
188600	384	190	11, 14, 15, 18, 29	
188633	384	190	11, 14, 15, 18, 29	
188667	385	192	11, 14, 15, 17, 18, 29	
188700	384	192	11, 14, 15, 18, 29	
188733	385	193	11, 14, 15, 18, 29	
188767	384	192	11, 14, 15, 17, 18, 29	
188800	386	193	11, 14, 15, 18, 29	
188833	389	193	11, 14, 15, 18, 29	
188867	285	174	11, 14, 15, 17, 18, 29	
188900	251	166	11, 14, 15, 18, 29	
188933	252	168	11, 14, 15, 18, 29	
188967	254	169	11, 14, 15, 17, 18, 29	
189000	255	170	11, 14, 15, 18, 29	
189033	255	170	11, 14, 15, 18, 29	
189067	256	171	11, 14, 15, 17, 18, 29	
189100	257	172	11, 14, 15, 18, 29	
189133	257	172	11, 14, 15, 18, 29	
189167	257	173	11, 14, 15, 17, 18, 29	
189200	256	173	11, 14, 15, 18, 29	
189233	256	174	11, 14, 15, 18, 29	
189267	301	187	11, 14, 15, 17, 18, 29	
189300	292	183	11, 14, 15, 18, 29	
189333	293	183	11, 14, 15, 18, 29	
189367	294	183	11, 14, 15, 17, 18, 29	
189400	293	182	11, 14, 15, 18, 29	
189433	293	181	11, 14, 15, 18, 29	
189467	291	179	11, 14, 15, 18, 29	
189500	279	175	11, 14, 15, 17, 18, 29	
189533			11, 14, 15, 18, 29	
189567			11, 14, 15, 18, 29	
189600			11, 14, 15, 17, 18, 29	
189633	260	164	11, 14, 15, 18, 29	
189667	267	161	11, 14, 15, 18, 29	
189700	273	160	11, 14, 15, 17, 18, 29	
189733	277	159	11, 14, 15, 18, 29	
189767	278	158	11, 14, 15, 18, 29	
189800	279	156	11, 14, 15, 17, 18, 29	
189833	274	156	11, 14, 15, 18, 29	
189867	341	146	11, 14, 15, 18, 29	
189900	337	147	11, 14, 15, 17, 18, 29	
189933	337	147	11, 14, 15, 18, 29	
189967	338	148	11, 14, 15, 18, 29	
190000	340	150	11, 14, 15, 17, 18, 29	
190033	339	150	11, 14, 15, 18, 29	
190067	339	151	11, 14, 15, 18, 29	
190100	340	153	11, 14, 15, 17, 18, 29	
190133	339	152	11, 14, 15, 18, 29	
190167	340	152	11, 14, 15, 18, 29	
190200	341	153	11, 14, 15, 18, 29	
190233	340	161	11, 14, 15, 17, 18, 29	
190267	329	173	11, 14, 15, 18, 29	
190300	331	175	11, 14, 15, 18, 29	
190333	330	174	11, 14, 15, 17, 18, 29	
190367	332	174	11, 14, 15, 18, 29	
190400	332	174	11, 14, 15, 18, 29	
190433	332	173	11, 14, 15, 17, 18, 29	
190467	385	225	11, 14, 15, 18, 29	
190500	373	215	11, 14, 15, 18, 29	
190533	377	219	11, 14, 15, 17, 18, 29	
190567	377	220	11, 14, 15, 18, 29	
190600	377	220	11, 14, 15, 18, 29	
190633	378	222	11, 14, 15, 17, 18, 29	
190667	378	222	11, 14, 15, 18, 29	
190700	380	224	11, 14, 15, 18, 29	
190733	380	225	11, 14, 15, 18, 29	
190767	379	224	11, 14, 15, 17, 18, 29	
190800	382	224	11, 14, 15, 18, 29	
190833	321	255	11, 14, 15, 18, 29	
190867	320	248	11, 14, 15, 17, 18, 29	
190900	321	250	11, 14, 15, 18, 29	
190933	322	251	11, 14, 15, 18, 29	
190967	324	256	11, 14, 15, 17, 18, 29	
191000	327	256	11, 14, 15, 18, 29	
191033	328	256	11, 14, 15, 18, 29	
191067	329	256	11, 14, 15, 17, 18, 29	
191100	331	256	11, 14, 15, 18, 29	
191133	333	256	11, 14, 15, 18, 29	
191167	273	190	11, 14, 15, 18, 29	
191200	248	146	11, 14, 15, 17, 18, 29	
191233	253	149	11, 14, 15, 18, 29	
191267	255	151	11, 14, 15, 18, 29	
191300	257	154	11, 14, 15, 17, 18, 29	
191333	258	155	11, 14, 15, 18, 29	
191367	261	158	11, 14, 15, 18, 29	
191400	262	157	11, 14, 15, 17, 18, 29	
191433	291	202	11, 14, 15, 18, 29	
191467	286	199	11, 14, 15, 18, 29	
191500	289	201	11, 14, 15, 17, 18, 29	
191533	291	201	11, 14, 15, 18, 29	
191567	290	201	11, 14, 15, 18, 29	
191600	289	201	11, 14, 15, 17, 18, 29	
191633	286	200	11, 14, 15, 18, 29	
191667	280	199	11, 14, 15, 18, 29	
191700	372	200	11, 14, 15, 17, 18, 29	
191733	361	198	11, 14, 15, 18, 29	
191767	363	199	11, 14, 15, 18, 29	
191800	363	200	11, 14, 15, 17, 18, 29	
191833	363	200	11, 14, 15, 18, 29	
191867	364	201	11, 14, 15, 18, 29	
191900	365	201	11, 14, 15, 18, 29	
191933	366	201	11, 14, 15, 17, 18, 29	
191967	364	200	11, 14, 15, 18, 29	
192000	366	201	11, 14, 15, 18, 29	
192033	365	201	11, 14, 15, 17, 18, 29	
192067	364	201	11, 14, 15, 18, 29	
192100	366	202	11, 14, 15, 18, 29	
192133	354	201	11, 14, 15, 17, 18, 29	
192167	373	169	11, 14, 15, 18, 29	
192200	372	172	11, 14, 15, 18, 29	
192233	374	176	11, 14, 15, 17, 18, 29	
192267	375	177	11, 14, 15, 18, 29	
192300	373	177	11, 14, 15, 18, 29	
192333	374	180	11, 14, 15, 17, 18, 29	
192367	364	181	11, 14, 15, 18, 29	
192400			11, 14, 15, 18, 29	
192433			11, 14, 15, 17, 18, 29	
192467	393	335	11, 14, 15, 18, 29	
192500	370	181	11, 14, 15, 18, 29	
192533	371	178	11, 14, 15, 17, 18, 29	
192567	366	182	11, 14, 15, 18, 29	
192600	365	182	11, 14, 15, 18, 29	
192633	365	183	11, 14, 15, 18, 29	
192667	365	186	11, 14, 15, 17, 18, 29	
192700	366	188	11, 14, 15, 18, 29	
192733	364	200	11, 14, 15, 18, 29	
192767	364	199	11, 14, 15, 17, 18, 29	
192800	364	199	11, 14, 15, 18, 29	
192833	364	199	11, 14, 15, 18, 29	
192867	364	199	11, 14, 15, 17, 18, 29	
192900	366	200	11, 14, 15, 18, 29	
192933	364	198	11, 14, 15, 18, 29	
192967	365	199	11, 14, 15, 17, 18, 29	
193000	364	198	11, 14, 15, 18, 29	
193033	363	198	11, 14, 15, 18, 29	
193067	363	198	11, 14, 15, 17, 18, 29	
193100	362	199	11, 14, 15, 18, 29	
193133	362	199	11, 14, 15, 18, 29	
193167	344	206	11, 14, 15, 17, 18, 29	
193200	332	208	11, 14, 15, 18, 29	
193233	332	207	11, 14, 15, 18, 29	
193267	334	208	11, 14, 15, 17, 18, 29	
193300	335	209	11, 14, 15, 18, 29	
193333	337	210	11, 14, 15, 18, 29	
193367	335	211	11, 14, 15, 17, 18, 29	
193400	335	211	11, 14, 15, 18, 29	
193433	336	214	11, 14, 15, 18, 29	
193467	330	209	11, 14, 15, 17, 18, 29	
193500	372	199	11, 14, 15, 18, 29	
193533	372	200	11, 14, 15, 18, 29	
193567	372	201	11, 14, 15, 17, 18, 29	
193600	373	202	11, 14, 15, 18, 29	
193633	374	202	11, 14, 15, 18, 29	
193667	374	202	11, 14, 15, 17, 18, 29	
193700	374	202	11, 14, 15, 18, 29	
193733	376	202	11, 14, 15, 18, 29	
193767	376	203	11, 14, 15, 17, 18, 29	
193800	377	203	11, 14, 15, 18, 29	
193833	376	201	11, 14, 15, 18, 29	
193867	380	202	11, 14, 15, 18, 29	
193900	383	205	11, 14, 15, 17, 18, 29	
193933	348	154	11, 14, 15, 18, 29	
193967	348	154	11, 14, 15, 18, 29	
194000	349	154	11, 14, 15, 17, 18, 29	
194033	350	154	11, 14, 15, 18, 29	
194067	351	155	11, 14, 15, 18, 29	
194100	353	156	11, 14, 15, 17, 18, 29	
194133	356	156	11, 14, 15, 18, 29	
194167	355	155	11, 14, 15, 18, 29	
194200	356	156	11, 14, 15, 17, 18, 29	
194233	356	156	11, 14, 15, 18, 29	
194267	354	158	11, 14, 15, 18, 29	
194300	349	160	11, 14, 15, 17, 18, 29	
194333	347	164	11, 14, 15, 18, 29	
194367	344	229	11, 14, 15, 18, 29	
194400			11, 14, 15, 17, 18, 29	
194433			11, 14, 15, 18, 29	
194467			11, 14, 15, 18, 29	
194500	338	242	11, 14, 15, 17, 18, 29	
194533	344	166	11, 14, 15, 18, 29	
194567	345	160	11, 14, 15, 18, 29	
194600	348	163	11, 14, 15, 17, 18, 29	
194633	351	166	11, 14, 15, 18, 29	
194667	352	167	11, 14, 15, 18, 29	
194700	352	168	11, 14, 15, 17, 18, 29	
194733	353	167	11, 14, 15, 18, 29	
194767	359	168	11, 14, 15, 18, 29	
194800	289	229	11, 14, 15, 17, 18, 29	
194833	287	328	11, 14, 15, 18, 29	
194867	273	318	11, 14, 15, 18, 29	
194900	278	324	11, 14, 15, 17, 18, 29	
194933	276	325	11, 14, 15, 18, 29	
194967	276	327	11, 14, 15, 18, 29	
195000	277	327	11, 14, 15, 17, 18, 29	
195033	277	328	11, 14, 15, 18, 29	
195067	277	328	11, 14, 15, 18, 29	
195100	312	313	11, 14, 15, 17, 18, 29	
195133	329	314	11, 14, 15, 18, 29	
195167	327	313	11, 14, 15, 18, 29	
195200	326	315	11, 14, 15, 17, 18, 29	
195233	329	316	11, 14, 15, 18, 29	
195267	270	324	11, 14, 15, 18, 29	
195300	241	319	11, 14, 15, 17, 18, 29	
195333	244	326	11, 14, 15, 18, 29	
195367	246	327	11, 14, 15, 18, 29	
195400	248	328	11, 14, 15, 17, 18, 29	
195433	248	329	11, 14, 15, 18, 29	
195467	251	328	11, 14, 15, 18, 29	
195500	245	326	11, 14, 15, 17, 18, 29	
195533	334	312	11, 14, 15, 18, 29	
195567	328	314	11, 14, 15, 18, 29	
195600	327	314	11, 14, 15, 17, 18, 29	
195633	323	202	11, 14, 15, 18, 29	
195667	351	161	11, 14, 15, 18, 29	
195700	354	160	11, 14, 15, 17, 18, 29	
195733	359	163	11, 14, 15, 18, 29	
195767	361	166	11, 14, 15, 18, 29	
195800	361	170	11, 14, 15, 17, 18, 29	
195833			11, 14, 15, 18, 29	
195867			11, 14, 15, 18, 29	
195900			11, 14, 15, 17, 18, 29	
195933	333	313	11, 14, 15, 18, 29	
195967	351	169	11, 14, 15, 18, 29	
196000	352	166	11, 14, 15, 17, 18, 29	
196033	356	171	11, 14, 15, 18, 29	
196067	358	174	11, 14, 15, 18, 29	
196100	359	175	11, 14, 15, 17, 18, 29	
196133	359	177	11, 14, 15, 18, 29	
196167	359	177	11, 14, 15, 18, 29	
196200	361	177	11, 14, 15, 17, 18, 29	
196233	362	176	11, 14, 15, 18, 29	
196267	362	176	11, 14, 15, 18, 29	
196300	362	176	11, 14, 15, 17, 18, 29	
196333	362	175	11, 14, 15, 18, 29	
196367	362	176	11, 14, 15, 18, 29	
196400	362	176	11, 14, 15, 18, 29	
196433	365	177	11, 14, 15, 17, 18, 29	
196467	366	180	11, 14, 15, 18, 29	
196500	364	176	11, 14, 15, 18, 29	
196533	377	184	11, 14, 15, 17, 18, 29	
196567	381	184	11, 14, 15, 18, 29	
196600	381	184	11, 14, 15, 18, 29	
196633	383	185	11, 14, 15, 17, 18, 29	
196667	383	186	11, 14, 15, 18, 29	
196700	383	186	11, 14, 15, 18, 29	
196733	384	187	11, 14, 15, 17, 18, 29	
196767	385	188	11, 14, 15, 18, 29	
196800	385	189	11, 14, 15, 18, 29	
196833	352	168	11, 14, 15, 17, 18, 29	
196867	326	169	11, 14, 15, 18, 29	
196900	326	169	11, 14, 15, 18, 29	
196933	329	171	11, 14, 15, 17, 18, 29	
196967	328	170	11, 14, 15, 18, 29	
197000	328	171	11, 14, 15, 18, 29	
197033	328	173	11, 14, 15, 17, 18, 29	
197067			11, 14, 15, 18, 29	
197100	162	147	11, 14, 15, 18, 29	
197133	166	147	11, 14, 15, 17, 18, 29	
197167	170	148	11, 14, 15, 18, 29	
197200	172	148	11, 14, 15, 18, 29	
197233	174	151	11, 14, 15, 17, 18, 29	
197267	175	151	11, 14, 15, 18, 29	
197300			11, 14, 15, 18, 29	
197333	358	146	11, 14, 15, 17, 18, 29	
197367	353	147	11, 14, 15, 18, 29	
197400	357	151	11, 14, 15, 18, 29	
197433	360	154	11, 14, 15, 17, 18, 29	
197467	362	156	11, 14, 15, 18, 29	
197500	365	154	11, 14, 15, 18, 29	
197533	410	172	11, 14, 15, 18, 29	
197567	411	172	11, 14, 15, 17, 18, 29	
197600	414	175	11, 14, 15, 18, 29	
197633	416	176	11, 14, 15, 18, 29	
197667	415	176	11, 14, 15, 17, 18, 29	
197700	417	177	11, 14, 15, 18, 29	
197733	400	171	11, 14, 15, 18, 29	
197767	493	180	11, 14, 15, 17, 18, 29	
197800	493	182	11, 14, 15, 18, 29	
197833	493	182	11, 14, 15, 18, 29	
197867	493	182	11, 14, 15, 17, 18, 29	
197900	493	182	11, 14, 15, 18, 29	
197933	494	182	11, 14, 15, 18, 29	
197967	495	183	11, 14, 15, 17, 18, 29	
198000	494	183	11, 14, 15, 18, 29	
198033	496	185	11, 14, 15, 18, 29	
198067	400	172	11, 14, 15, 17, 18, 29	
198100	376	164	11, 14, 15, 18, 29	
198133	376	164	11, 14, 15, 18, 29	
198167	378	166	11, 14, 15, 17, 18, 29	
198200	380	167	11, 14, 15, 18, 29	
198233	382	168	11, 14, 15, 18, 29	
198267	383	168	11, 14, 15, 17, 18, 29	
198300	386	170	11, 14, 15, 18, 29	
198333	385	170	11, 14, 15, 18, 29	
198367			11, 14, 15, 17, 18, 29	
198400			11, 14, 15, 18, 29	
198433			11, 14, 15, 18, 29	
198467			11, 14, 15, 17, 18, 29	
198500	388	172	11, 14, 15, 18, 29	
198533	388	170	11, 14, 15, 18, 29	
198567	386	169	11, 14, 15, 17, 18, 29	
198600	386	169	11, 14, 15, 18, 29	
198633	387	168	11, 14, 15, 18, 29	
198667	389	169	11, 14, 15, 17, 18, 29	
198700	389	168	11, 14, 15, 18, 29	
198733	393	170	11, 14, 15, 18, 29	
198767	394	170	11, 14, 15, 17, 18, 29	
198800	336	178	11, 14, 15, 18, 29	
198833	335	177	11, 14, 15, 18, 29	
198867	336	178	11, 14, 15, 17, 18, 29	
198900	337	179	11, 14, 15, 18, 29	
198933	337	183	11, 14, 15, 18, 29	
198967	344	182	11, 14, 15, 17, 18, 29	
199000	272	229	11, 14, 15, 18, 29	
199033	282	303	11, 14, 15, 18, 29	
199067	278	310	11, 14, 15, 17, 18, 29	
199100	280	312	11, 14, 15, 18, 29	
199133	279	310	11, 14, 15, 18, 29	
199167	282	310	11, 14, 15, 17, 18, 29	
199200	285	311	11, 14, 15, 18, 29	
199233	284	309	11, 14, 15, 18, 29	
199267	290	307	11, 14, 15, 17, 18, 29	
199300	328	162	11, 14, 15, 18, 29	
199333	303	148	11, 14, 15, 18, 29	
199367	307	149	11, 14, 15, 17, 18, 29	
199400	313	154	11, 14, 15, 18, 29	
199433	314	156	11, 14, 15, 18, 29	
199467	316	158	11, 14, 15, 17, 18, 29	
199500	318	160	11, 14, 15, 18, 29	
199533	321	163	11, 14, 15, 18, 29	
199567	323	165	11, 14, 15, 17, 18, 29	
199600	325	169	11, 14, 15, 18, 29	
199633	320	165	11, 14, 15, 18, 29	
199667	321	164	11, 14, 15, 17, 18, 29	
199700	322	166	11, 14, 15, 18, 29	
199733	323	168	11, 14, 15, 18, 29	
199767	325	168	11, 14, 15, 17, 18, 29	
199800	325	168	11, 14, 15, 18, 29	
199833	325	168	11, 14, 15, 18, 29	
199867	327	170	11, 14, 15, 17, 18, 29	
199900	328	169	11, 14, 15, 18, 29	
199933	328	169	11, 14, 15, 18, 29	
199967	328	169	11, 14, 15, 17, 18, 29	
200000	328	170	11, 14, 15, 18, 29	
200033	328	170	11, 14, 15, 18, 29	
200067	329	170	11, 14, 15, 17, 18, 29	
200100	347	170	11, 14, 15, 18, 29	
200133	345	171	11, 14, 15, 18, 29	
200167	346	171	11, 14, 15, 18, 29	
200200	346	172	11, 14, 15, 17, 18, 29	
200233	346	171	11, 14, 15, 18, 29	
200267	347	172	11, 14, 15, 18, 29	
200300	348	173	11, 14, 15, 17, 18, 29	
200333	346	172	11, 14, 15, 18, 29	
200367	346	173	11, 14, 15, 18, 29	
200400	347	173	11, 14, 15, 17, 18, 29	
200433	346	173	11, 14, 15, 18, 29	
200467	348	173	11, 14, 15, 18, 29	
200500	347	172	11, 14, 15, 17, 18, 29	
